PLAZA CODE,PLAZA NAME,CONCESSIONAIRE TYPE,PLAZA SUB TYPE,STATE,CITY,LATITUDE,LONGITUDE
536349,Rajasar Toll Plaza,PF,STATE,Rajasthan,Rajasar,28.409706,74.284539
536356,Boya Toll Plaza,PF,STATE,Rajasthan,Boya,25.1501754570024,73.2761143306872
536357,Mandola Toll Plaza,PF,STATE,Rajasthan,Mandola,25.1903833047184,75.3749085747358
536358,Kanwas Toll Plaza,PF,STATE,Rajasthan,Bachhihera,24.8541,76.13733
536359,Garh Taknet Toll Plaza,PF,STATE,Rajasthan,Kanwarpur,27.460365,75.793327
536360,Aawan Toll Plaza,PF,STATE,Rajasthan,Awan,24.94761,76.09814
536361,Bislai Toll Plaza,PF,STATE,Rajasthan,Bislai,24.59076,76.45089
536362,Balaran Toll Plaza,PF,STATE,Rajasthan,Mukandga,27.911179,75.147256
536363,Arruwa Toll Plaza,PF,STATE,Rajasthan,Arroowa,27.280136,77.05917
536364,Punay kamilpurpatti Toll Plaza,PF,STATE,Rajasthan,Sikari,27.570033,77.08037
536371,Kajla Toll Plaza,PF,STATE,Rajasthan,Noohaniya,28.300605,75.939351
536375,Sewad Bari Toll Plaza,PF,STATE,Rajasthan,Sikar,27.610019777901,74.9324877427099
536376,Tanwara Toll Plaza,PF,STATE,Rajasthan,Sikar,27.6657915019651,74.5986585774003
536390,Kharondi Toll Plaza,PF,STATE,Rajasthan,Khood,27.316343,75.110536
536391,Asada Ki Beri Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,25.778374,71.217013
536402,3M Toll Plaza,PF,NATIONAL,Rajasthan,Sri Ganganagar,29.900305,73.675668
536416,Taliyana Toll Plaza,PF,STATE,Rajasthan,Taliayana,25.350736,72.159383
536417,Laban Toll Plaza,PF,NATIONAL,Rajasthan,Bundi,25.5793,76.22
536418,Mandawara Toll Plaza,PF,NATIONAL,Rajasthan,Kota,25.382,76.1985
536420,Vateru Toll Plaza,PF,STATE,Rajasthan,Baatera,25.22216,71.899543
536421,Chorau Toll Plaza,PF,STATE,Rajasthan,Sayla,25.3011098573499,72.3013626229659
536423,Pipalwas Plaza,PF,NATIONAL,Rajasthan,Udaipur,24.46764,73.593834
536428,Sanderao Toll Plaza,PF,STATE,Rajasthan,Sanderao,25.280848,73.198619
536429,Mandwala Toll Plaza,PF,STATE,Rajasthan,mandawal,25.431909,72.504769
536430,Padla Hadliya Plaza,PF,NATIONAL,Rajasthan,Dungarpur,23.691416,73.941127
536433,Kusalpura Toll Plaza,PF,STATE,Rajasthan,Bhinmal,25.06725,72.280853
536442,Khara toll plaza,PF,STATE,Rajasthan,Jaisalmer,28.139799,73.372548
536443,Kawani toll plaza,PF,STATE,Rajasthan,Bikaner,28.08927,73.186215
536444,Kanasar toll plaza,PF,STATE,Rajasthan,Jaisalmer,28.119245,73.273177
536445,Naal toll plaza,PF,STATE,Rajasthan,Jaisalmer,28.048095,73.159223
536446,Ghanmagara Toll Plaza,PF,STATE,Rajasthan,BHAWI,26.255426,73.609569
536447,Nadatora Toll Plaza,PF,STATE,Rajasthan,BHOPALGARGH,26.602062,73.531693
536448,Mangeria Toll Plaza,PF,STATE,Rajasthan,KHIVSAR,26.855579,73.43332
536449,Sinhaniya Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,24.952075,71.151257
536452,Talawali toll plaza,PF,STATE,Rajasthan,Gangadha,23.8946482413308,75.5988017677188
536453,Sarnau toll plaza,PF,STATE,Rajasthan,Barmer,25.653467,71.811131
536456,Tehendesar toll plaza,PF,STATE,Rajasthan,Bikaner,27.709744,73.992147
536458,Balani  Toll Plaza,PF,NATIONAL,Rajasthan,Devgarh,21.587534,84.992512
536486,TP23 Mokhupura Toll Plaza,PF,NATIONAL,Rajasthan,Sanchore,24.71359,71.768836
536487,Jajoosan Toll Plaza,PF,NATIONAL,Rajasthan,Sanchore,24.76309,71.802486
536510,SUNDAR PURA TOLL PLAZA,PF,NATIONAL,Rajasthan,JAIPUR,26.9647267515485,76.15593942
536511,GELLA KI NANGAL TOLL PLAZA,PF,NATIONAL,Rajasthan,JAIPUR,26.9067753210916,75.96444889
536512,Shyamsinghpura Virtual(Entry/Exit) Toll Plaza,PF,NATIONAL,Rajasthan,DAUSA,26.980819207958,76.5331662945027
536513,BEDOLI TOLL PLAZA,PF,NATIONAL,Rajasthan,DAUSA,26.9947240231649,76.4183597755617
536514,KURI KHURD TOLL PLAZA,PF,NATIONAL,Rajasthan,DAUSA,26.9644210802992,76.2903134748956
536515,BAGRANA TOLL PLAZA,PF,NATIONAL,Rajasthan,DAUSA,26.8782675417888,75.9272631380792
536533,Hingonia NH-148C  Toll Plaza,PF,NATIONAL,Rajasthan,Jaipur,26.8509,75.9247
536534,Chalkoi Toll plaza,PF,STATE,Rajasthan,Churu,28.540144,74.97547
536535,Bhanin toll plaza,PF,STATE,Rajasthan,Churu,28.790489,75.030502
536538,Meghana Toll Plaza,PF,STATE,Rajasthan,Nohar,29.015935,74.819824
536543,Chaipura Toll plaza,PF,STATE,Rajasthan,Churu,28.798493,75.333937
536588,Jethana Toll Plaza,Conc.,STATE,Rajasthan,Ajmer,26.298637,74.45369
536589,Saisara Toll Plaza,Conc.,STATE,Rajasthan,Ajmer,26.581137,74.24303
536590,Gegalpura Toll Plaza,Conc.,STATE,Rajasthan,Ajmer,26.2195,74.38237
536591,"Ladpura Toll
Plaza",Conc.,STATE,Rajasthan,Ajmer,26.516906,74.399223
536592,Kheruwala Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,29.8454,74.2353
536598,Rodwal Toll plaza,Conc.,STATE,Rajasthan,Rodwal,28.012597,76.336071
536599,Parewar Toll Plaza,PF,NATIONAL,Rajasthan,Jaisalmer,27.304704,70.80313
536600,Ramgarh Toll Plaza,PF,NATIONAL,Rajasthan,Jaisalmer,27.47556111,70.46175
536603,Anjana Toll Plaza,Conc,STATE,Rajasthan,Anjana,23.54387,74.089953
536604,Dheerdhani Toll Plaza,PF,STATE,Rajasthan,Manglana,27.017070933545,74.7842719361802
536605,Kinsariya Toll Plaza,PF,STATE,Rajasthan,Parbatsar,26.9253589240432,74.7113258050736
536606,Upreda Toll Plaza,PF,STATE,Rajasthan,Banera,25.5835412440646,74.7411194037467
536607,Rampura Toll Plaza,PF,STATE,Rajasthan,Hurda,25.848718,74.707296
536609,9Ps Toll Plaza,Conc,STATE,Rajasthan,Bikaner,29.57259,73.51361
536610,Shobhashar Toll Plaza,Conc,STATE,Rajasthan,Sri Gangan,28.140791,73.213731
536616,Mudutara Sili Toll Plaza,Conc,STATE,Rajasthan,Bhinmal,25.019209,72.458536
536617,Kotra Toll Plaza,Conc,STATE,Rajasthan,Raniwara,24.8085412,72.2819354
536621,Gadhwala Toll Plaza,Conc.,STATE,Rajasthan,Village- Ga,27.972445,73.467607
536622,Utmamdesar Toll Plaza,Conc.,STATE,Rajasthan,Village- Ut,27.83005,73.734925
536623,Benan Toll Plaza,Conc,STATE,Rajasthan,Jodhpur,26.322639,73.4255
536624,Bayad Toll Plaza,Conc,STATE,Rajasthan,Nagor,26.5345,73.86564
536625,Lanela  Toll Plaza,PF,NATIONAL,Rajasthan,Jaisalmer,27.064272,70.824783
536633,Dadal Toll Plaza,PF,NATIONAL,Rajasthan,Jalore,25.220295,72.03811
536662,Adoosya Toll Plaza,Conc.,STATE,Rajasthan,Adoosya,26.332506,75.138257
536663,Jogi Nada Toll Plaza,Conc.,STATE,Rajasthan,Jogi Nada,26.53371,74.919344
536676,Shri Rampura Toll Plaza,Conc.,STATE,Rajasthan,Rampura,26.2469056,75.0509555
536694,Gadra Toll Plaza,PF,NATIONAL,Rajasthan,Barmer,25.738216,70.670567
536699,Keetap toll plaza,Conc.,STATE,Rajasthan,Keetap,26.14415,74.775235
536700,Lasadiya toll plaza,Conc.,STATE,Rajasthan,Lasadiya,26.097906,74.369223
536716,Sangariya Toll Plaza,PF,NATIONAL,Rajasthan,Sangariya,29.682994,74.433618
536722,TP21 Deora Toll Plaza,PF,NATIONAL,Rajasthan,Jalore,24.974712,71.90799
536724,Dadal G Toll Plaza,PF,NATIONAL,Rajasthan,Jalore,25.219461,72.037742
536772,14SSW Toll Plaza,PF,NATIONAL,Rajasthan,Hanumangarh,29.531078,74.329264
536773,Dhanuri Toll Plaza,CONC,STATE,Rajasthan,Dhanuri,28.2181861,75.3459277
536774,Lambor Badi Toll Plaza,CONC,STATE,Rajasthan,Lambor Ba,28.5524722,75.36895
536777,Balicha Toll Plaza,PF,NATIONAL,Rajasthan,Khamnor,24.8761813671225,73.6851691243306
536778,Bhagat Talai Toll Plaza,PF,NATIONAL,Rajasthan,Charbhuja,25.142389,73.652806
536793,Bagawas toll plaza,PF,NATIONAL,Rajasthan,Alwar,27.419112,76.035424
536813,Tilwara Toll Plaza,BOT,STATE,Rajasthan,Jabalpur,23.09468,79.854098
546007,Jaitpur Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,28.884747,74.028325
546008,Malkisar Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,28.75284167,73.96293833
546009,Uchharangdesar Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,28.450153,73.798944
546010,Norangdesar Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,28.073983,73.568025
546011,Deshnok Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,27.753685,73.360601
546012,Panchu Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,27.5541483,73.230405
546013,Bungri Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,27.3481934,73.1086112
546014,Lamnannagar Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,27.161194,73.008472
546015,Jathon Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.953637,72.906977
546016,Sirmandi Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.780375,72.821083
546017,Khudiyala Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.787956,72.820181
546018,Deogarh Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.30662,72.5873316
546019,Meghawas Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,26.166723,72.481349
546020,Patau Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,25.973869,72.411661
546021,Moothli Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,25.71773,72.277289
546022,Sangana Toll Plaza,PF,NATIONAL,Rajasthan,Jodhpur,25.23411,72.0651
546024,Gogelao Toll Plaza,PF,NATIONAL,Rajasthan,Nagaur,27.2521763,73.6454253
546025,Parwa Toll Plaza,PF,NATIONAL,Rajasthan,Bikaner,27.6941351,73.375813
570010,Kasari Toll Plaza,Conc.,STATE,Rajasthan,Nagaur,27.916553,74.554469
570011,Chapri Toll Plaza,Conc.,STATE,Rajasthan,Nagaur,28.262625,74.565161
570012,Padiyara Toll Plaza,Conc.,STATE,Rajasthan,Churu,28.951956,74.225031
570013,Malasar Toll Plaza,Conc.,STATE,Rajasthan,Churu,29.519569,74.335958
570014,Pallu Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,26.904603,72.312525
570015,Kolha Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,26.108914,72.376761
570016,Kolu Toll Plaza,Conc.,STATE,Rajasthan,Jodhpur,25.640861,72.000211
570017,Kelankot Toll Plaza,Conc.,STATE,Rajasthan,Barmer,25.248178,71.733328
570018,Bhooka Toll Plaza,Conc.,STATE,Rajasthan,Barmer,26.43195,76.373506
570019,Naya Nagar Toll Plaza,Conc.,STATE,Rajasthan,Barmer,26.224711,76.370728
570020,Bagdi Km-14 Toll Plaza,Conc.,STATE,Rajasthan,Dausa,25.743931,76.168992
570021,Bhadoti Toll Plaza,Conc.,STATE,Rajasthan,Sawai Madhopur,25.2856,75.897097
570022,Indragarh Toll Plaza,Conc.,STATE,Rajasthan,Bundi,24.657272,76.315022
570023,Patan Gudla Plaza,Conc.,STATE,Rajasthan,Bundi,26.978589,76.573914
570024,Khanpur  Toll Plaza,Conc.,STATE,Rajasthan,Jhalawar,27.457686,76.607661
570025,Sikandra  Toll Plaza,Conc.,STATE,Rajasthan,Dausa,28.886175,74.019717
570026,Mahuwa  Toll Plaza,Conc.,STATE,Rajasthan,Alwar,29.720628,74.438664
570027,Jetpur Toll Plaza,Conc.,STATE,Rajasthan,Bikaner,27.714361,76.742856
570028,Sangaria Toll Plaza,Conc.,STATE,Rajasthan,Bikaner,27.922797,76.838581
570029,Papri  Toll Plaza,Conc.,STATE,Rajasthan,Alwar,28.174303,76.824531
570030,Tijara  Toll Plaza,Conc.,STATE,Rajasthan,Alwar,28.105358,76.70805
570031,Bhiwadi  Toll Plaza,Conc.,STATE,Rajasthan,Alwar,24.562992,76.114578
570032,KK Toll Plaza,Conc.,STATE,Rajasthan,Alwar,23.957803,75.860369
570033,Ralayati Km-09 Toll Plaza,Conc.,STATE,Rajasthan,Jhalawar,24.418694,76.188203
570034,Rajpura Km-24 Toll Plaza,Conc.,STATE,Rajasthan,Jhalawar,29.277272,74.631967
570035,Ujjain-Jhalawar(Binda) Toll Plaza,Conc.,STATE,Rajasthan,Jhalawar,29.134011,75.058531
570036,Toparia Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,29.085436,75.320028
570037,Gogamedi Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,27.248519,77.469328
570038,Amarpura Toll Plaza,Conc.,STATE,Rajasthan,Hanumangarh,26.378622,76.546867
570039,MB(Gundwa) Toll Plaza,Conc.,STATE,Rajasthan,Bharatpur,27.5273,76.7169
570040,GB(Newadiya) Toll Plaza,Conc.,STATE,Rajasthan,Sawai Madhopur,27.485703,76.844763
570041,Bahala Toll Plaza,PF,NATIONAL,Rajasthan,Alwar,27.253013,76.766463
570042,Sheetal Fee Plaza,PF,NATIONAL,Rajasthan,Alwar,26.91668,76.432023
570043,Pinan Fee Plaza,PF,NATIONAL,Rajasthan,Alwar,26.666348,76.319231
570044,Bhandaraj Fee Plaza,PF,NATIONAL,Rajasthan,Dausa,26.527359,76.250052
570045,Dungarpur Fee Plaza,PF,NATIONAL,Rajasthan,Dausa,24.2128,73.3524
570046,Badkapara Fee Plaza,PF,NATIONAL,Rajasthan,Dausa,28.29256,75.70622
570047,Karel Toll Plaza,PF,NATIONAL,Rajasthan,Udaipur,27.71179,75.21063
570048,Ragunathpura Toll Plaza,PF,STATE,Rajasthan,Sikar,25.59767,74.87327
570049,Dadiya Toll Plaza,PF,STATE,Rajasthan,Sikar,26.30658,75.41294
570050,Shahpura Toll Plaza,PF,STATE,Rajasthan,Jaipur,26.67705,75.66506
570051,Malpura Toll Plaza,PF,STATE,Rajasthan,Jaipur,28.06734,75.34098
570052,Renwal Toll Plaza,PF,STATE,Rajasthan,Jaipur,25.93807,75.14053
570053,Dighal Toll Plaza,PF,STATE,Rajasthan,Sikar,25.883916,76.530155
570054,Kekri Toll Plaza,PF,STATE,Rajasthan,Jaipur,24.580674,72.725067
570055,Daulatpura Fee Plaza,PF,NATIONAL,Rajasthan,Sawaimad,21.303367,72.95418
570056,Mount Abu Green Tax Plaza,Conc.,STATE,Rajasthan,Mount Ab,28.673459,77.010802
18001,Vikkravandi Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Villupuram,12.024441,79.538059
19001,SENGURICHI TOLL PLAZA,Conc.,NATIONAL,Tamil Nadu,Villupuram,11.706434,79.322335
19002,THIRUMAND URAI TOLL PLAZA,Conc.,NATIONAL,Tamil Nadu,Perambalu,11.396808,78.99356
32001,Omalur Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Salem,11.72034,78.07338
36001,Samayapuram Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Tiruchirappalli,10.92937,78.744056
42001,Vijayamangal am Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Erode,11.245714,77.519702
43001,Vaiguntham Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Salem,11.513282,77.923946
55001,Ponnambalapatti Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Tiruchirappalli,10.536356,78.257059
56001,Kozhinjiipatti Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Dindigul,10.194334,77.909215
57001,Rasampalayam  Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Namakkal,11.193895,78.103219
58001,Mettupatti Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Salem,11.661687,78.330731
58002,Nathakkarai Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Salem,11.592809,78.780812
58003,Veeracholapuram  Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Villupuram,11.736464,79.010409
59001,Thiruparaithurai  Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Tiruchirappalli,10.885791,78.557668
59002,Manavasi  Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Karur,10.931722,78.218401
60001,Krishnagiri  Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Krishnagiri,12.544583,78.201132
167001,Vaniyambadi Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Vellore,12.648554,78.5833
167002,Pallikonda Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Vellore,12.905829,78.951686
169001,L&T Krishnagiri Thopur Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Dharmapuri,12.00638,78.08008
170001,Velanchettiyur Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Dindigul,10.6990089,77.93067
176001,Valvanthankottai Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Tiruchirappalli,10.744371,78.834044
176002,Elliyarpathy Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Virudhunagar,9.78299,78.094492
176003,Pudurpandiyapuram Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Thoothukudi,8.862935,78.117106
177001,Pondicherry Tindivanam Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Villupuram,11.983278,79.78836
230001,IVRCL Chengapally Toll Plaza,Conc.,NATIONAL,Tamil Nadu,Tiruppur,11.012852,77.073167
350044,Pudur Toll Plaza,PF,NATIONAL,Tamil Nadu,Madurai,10.11086,78.17934
360028,SURAPATTU TOLL PLAZA,PF,NATIONAL,Tamil Nadu,Tiruvallur,13.136678,80.181624
360029,Pattarai Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvallur,13.150829,79.834687
360030,Athur Toll Plaza,PF,NATIONAL,Tamil Nadu,Kanchipuram,12.346862,79.779856
360031,SriPerumbadur Toll Plaza,PF,NATIONAL,Tamil Nadu,Kanchipuram,12.982155,79.968944
360032,Nallur Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvallur,13.216958,80.169353
360033,Chennasamaduram Toll Plaza,PF,NATIONAL,Tamil Nadu,Vellore,12.910943,79.40121
360034,Vanagaram Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvallur,13.043526,80.149598
360036,VAGAIKULAM Toll Plaza,PF,NATIONAL,Tamil Nadu,Thoothukudi,8.7362399,78.0238105
360037,Kappalur Toll Plaza,PF,NATIONAL,Tamil Nadu,Madurai,9.844294,78.011209
360038,Salaipudur Toll Plaza,PF,NATIONAL,Tamil Nadu,Thoothukudi,8.975702,77.774608
360039,Nanguneri Toll Plaza,PF,NATIONAL,Tamil Nadu,Tirunelveli,8.527035,77.663289
360040,Etturvattam Toll Plaza,PF,NATIONAL,Tamil Nadu,Virudhunagar,9.385445,77.914347
360041,D C Palli Toll Plaza,PF,NATIONAL,Tamil Nadu,Dharmava,14.6853947,79.5155303
360042,Mathur Toll Plaza,PF,STATE,Tamil Nadu,Madharam,13.1762697,80.2447934
360043,Chittampatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Madurai,9.989594,78.244086
360044,Buchireddypa lem Toll Plaza,PF,NATIONAL,Tamil Nadu,Nellore,14.543497,79.862213
360045,Boothakudi Toll Plaza,PF,NATIONAL,Tamil Nadu,Pudukkottai,10.64127,78.581277
360046,Bogalur Toll Plaza,PF,NATIONAL,Tamil Nadu,Ramanathapuram,9.3981517,78.7140107
360047,Tirupachethi Toll Plaza,PF,NATIONAL,Tamil Nadu,Sivagangai,9.780766,78.335269
360048,Palaya Gandharvakottai Toll Plaza,PF,NATIONAL,Tamil Nadu,Palaya Gan,10.6122581,79.0305683
360049,Paranur Toll Plaza,PF,NATIONAL,Tamil Nadu,Kanchipuram,12.723887,79.981917
360050,Lembalakudi Toll Plaza,PF,NATIONAL,Tamil Nadu,Pudukkottai,10.299776,78.770713
360051,Lechchumanapatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Pudukkottai,10.624233,78.747631
360054,Shenbagampettai Toll Plaza,PF,NATIONAL,Tamil Nadu,Shenbaga,10.1588453,78.6509687
360058,Keezhkuppam Toll Plaza,PF.,NATIONAL,Tamil Nadu,Kallakurichi,12.3823,78.8982
360059,Ponnalagaram Toll Plaza,PF.,NATIONAL,Tamil Nadu,Virudhach,9.9297,78.1101
360060,Kodikottai Toll Plaza,PF,NATIONAL,Tamil Nadu,Manjani,9.887952,78.8477
360061,Vennathur Toll Plaza,PF,NATIONAL,Tamil Nadu,Manjani,9.542493,78.863225
360062,Kallakudi Toll plaza,Conc.,NATIONAL,Tamil Nadu,Kallakudi,10.99696,78.96709
360064,Upparpatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Upparpatt,9.942242,77.419467
360065,Vallam Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvannamalai,12.744801,79.151431
360066,Enamkariyandal Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvannamalai,12.287294,79.06909
360067,Thennamadevi Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvannamalai,11.989279,79.475046
360068,Thirupathisaram Toll Plaza,PF,NATIONAL,Tamil Nadu,Nagercoil,8.206201,77.460289
360069,Sevugampatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Sevugamp,10.193994,77.79427
381000,Managethi Toll Plaza,PF,NATIONAL,Tamil Nadu,Ariyalur,11.14185,79.242155
536060,Chatrapatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Dindigul,10.480588,77.637335
536087,Thuvakudi Toll Plaza,PF,NATIONAL,Tamil Nadu,Thuvakudi,10.739075,78.825026
536103,Gangarampalayam Toll Plaza,PF,NATIONAL,Tamil Nadu,Villupuram,11.919673,79.620412
536104,Velampatti fee plaza,PF,NATIONAL,Tamil Nadu,Tiruppur,10.99368,77.41802
536109,Kotthatai Toll Plaza,PF,NATIONAL,Tamil Nadu,Kothattai,11.51602,79.71956
536236,Kurungudi Toll Plaza,PF,NATIONAL,Tamil Nadu,Kattuman,11.2678,79.546
536246,Kariyamanglam Toll Plaza,PF,NATIONAL,Tamil Nadu,Tiruvannamalai,12.2882726,78.8285762
536382,Nagampatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Krishnagiri,12.401124,78.392165
536385,Naglikondan Toll Plaza,PF,NATIONAL,Tamil Nadu,Gingee,12.253642,79.466397
536404,Kadhavani Toll Plaza,PF,NATIONAL,Tamil Nadu,Kannanur,12.375194,78.545639
536413,Kovilvenni Toll Plaza,PF,NATIONAL,Tamil Nadu,Thiruvarur,10.786021,79.353558
536419,Vembukudi Toll Plaza,PF,NATIONAL,Tamil Nadu,Papanasa,10.874965,79.211381
536434,H. Pudhupatti Toll Plaza,PF,NATIONAL,Tamil Nadu,Dharmapuri,11.96754,78.42557
536455,Vellar Toll Plaza,PF,NATIONAL,Tamil Nadu,Vellar,11.912405,78.00445
536467,Karagadahalli Toll Plaza,PF,NATIONAL,Tamil Nadu,DHARMAPURI,12.260636,78.090441
536474,Chinnar 9/6 checkpost Toll Plaza,BOT,STATE,Tamil Nadu,Chinnar,10.44963,77.240929
536500,Madukkarai Toll Plaza,PF,NATIONAL,Tamil Nadu,Coimbator,10.895638,76.945815
536516,Kallar Forest Check post Toll Plaza,Conc.,STATE,Tamil Nadu,Kallar,11.33843,76.87422
536520,Manambadi Toll Plaza,PF,NATIONAL,Tamil Nadu,Cholapura,11.07103,79.42715
536546,Kunjapanai Check post Toll Plaza,Conc.,STATE,Tamil Nadu,Kunjapana,11.361297,76.919266
536553,Mel Gudalur Toll Plaza,Conc.,STATE,Tamil Nadu,nilgiris,11.4715211323,76.4115016833
536554,Masinagudi Toll Plaza,Conc.,STATE,Tamil Nadu,nilgiris,11.569811,76.636037
536674,Pongalur Toll Plaza,PF,NATIONAL,Tamil Nadu,TIRUPUR,10.977841,77.345121
536790,Pilantupattu Toll Plaza,PF,NATIONAL,Tamil Nadu,Veloor,12.958,79.005
536847,Ammapettai Toll Plaza,PF,NATIONAL,Tamil Nadu,Erode,11.610732,77.735753
560001,Perungudi Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.9564,80.2412
560002,Central Server Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.9179,80.2118
560003,Thoraipakkam  Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.9013,80.2183
560004,Medavakkam Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.8902,80.1983
560005,ECRlink Road Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.8616039,80.1718917
560006,Egatur Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.8616039,80.1718917
560007,Uthandi Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.1239228,79.9107642
560008,Central Server  Toll Plaza,PF,STATE,Tamil Nadu,Chennai,12.6153657,80.0998102
560009,Anumandhai Toll Plaza,PF,STATE,Tamil Nadu,Chennai,9.939015,78.1764076
560010,Mahabalipuram  Toll Plaza,PF,STATE,Tamil Nadu,Chennai,9.8767572,78.1349936
560011,Vandiyur Toll Plaza,Conc.,STATE,Tamil Nadu,Madurai,9.8266107,78.0823004
560012,Chinthamani Toll Plaza,Conc.,STATE,Tamil Nadu,Madurai,13.070524,80.071587
560013,Valayangulam Toll Plaza,Conc.,STATE,Tamil Nadu,Madurai,12.9300926,80.0799475
560014,Kolappancheri Toll Plaza,PF,STATE,Tamil Nadu,Chennai,13.140047,80.0530363
560015,Varadharajapuram Toll plaza,PF,STATE,Tamil Nadu,Chennai,13.253075,80.2387214
560016,Palavedu Toll Plaza,PF,STATE,Tamil Nadu,Chennai,22.563293,88.331751
560017,Chinnamullai voyal Toll Plaza,PF,STATE,Tamil Nadu,Chennai,27.023008,74.811117
15001,Pantangi Toll Plaza,Conc.,NATIONAL,Telangana,Nalgonda,17.232887,78.960464
15002,Koralaphad Toll Plaza,Conc.,NATIONAL,Telangana,Nalgonda,17.159784,79.475426
34001,Raikal Toll Plaza,Conc.,NATIONAL,Telangana,Mahabubnagar,17.005867,78.194493
45001,Guduru Toll Plaza,Conc.,NATIONAL,Telangana,Nalgonda,17.485724,78.8217
78001,Indalwai Toll Plaza,Conc.,NATIONAL,Telangana,Nizamabad,18.538284,78.239718
79001,Sakapur Toll plaza,Conc.,NATIONAL,Telangana,Mahabubnagar,16.5356759,77.9444736
350004,Chinthapally Toll Plaza,PF,NATIONAL,Telangana,Chinthapally,17.471528,79.980556
350005,Kadthal Toll Plaza,PF,NATIONAL,Telangana,Kadthal,16.970404,78.50755
350006,Pullur Toll Plaza,PF,NATIONAL,Telangana,Mahabubnagar,15.887742,78.016978
350007,Rolmamda Toll Plaza,PF,NATIONAL,Telangana,Adilabad,19.28019,78.409222
350008,Gamjal Toll Plaza,PF,NATIONAL,Telangana,Adilabad,19.026592,78.362705
350026,Konetipuram Toll Plaza,PF,NATIONAL,Telangana,Konetipur,16.6120211,78.6758205
350027,Manoharabad Toll Plaza,PF,NATIONAL,Telangana,Medak,17.801103,78.471683
350028,Pippalwada Toll Plaza,PF,NATIONAL,Telangana,Adilabad,19.781093,78.565772
350029,Bhiknoor Toll Plaza,PF,NATIONAL,Telangana,Nizamabad,18.20539,78.398299
